no,name,price,asset_url,link
27,Sepatu Onitsuka Tiger Moage Black Grey,Rp1.779.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-moage-black-grey-1730988617740683243?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
28,"Sepatu Onitsuka Tiger Mexico 66 Deluxe Nippon Made Yellow Black - Yellow Black, 43.5",Rp609.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-mexico-66-deluxe-nippon-made-yellow-black-1730848470515418294?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
29,Sepatu Onitsuka Tiger Tokuten Novelship Beight Tan - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-tokuten-novelship-beight-tan-1731012961457244139?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
30,Onitsuka tiger second bekas preloved ori,Rp1.234.567,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/5/18/63570567-7f2a-4ef8-81f6-312ddab5d10f.jpg.webp?ect=4g,https://www.tokopedia.com/rainbond/onitsuka-tiger-second-bekas-preloved-ori?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
31,Sandal Onitsuka Mexico 66 TGRS Crystal Pink Ballet,Rp3.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/25/10e8dcdb-51cd-4b11-a2f0-5229cd7c67a4.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sandal-onitsuka-mexico-66-tgrs-crystal-pink-ballet-1731046701231802224?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
32,Onitsuka tiger nippon made edm “dome” rare item,Rp6.000.000,https://images.tokopedia.net/img/cache/200-square/attachment/2019/7/22/156377923113199/156377923113199_5d554320-d080-4269-b9de-43cdcfdb0306.png.webp?ect=4g,https://www.tokopedia.com/archive-ibatoserba/onitsuka-tiger-nippon-made-edm-dome-rare-item?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
33,ONITSUKA MEXICO 66 SD SNEAKERS FOR MENS ORIGINAL BNIB (1183A872 113),Rp1.179.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/10/4d282419-b74d-4214-97f0-f956e463d38b.jpg.webp?ect=4g,https://www.tokopedia.com/laststokshoes/onitsuka-mexico-66-sd-sneakers-for-mens-original-bnib-1183a872-113-46-5-8061a?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
34,BEST PRODUK SEPATU ONITSUKA TLGER MEXICO66 WHITE LIGHT BLUE ORIGINAL FREE PAPERBAG SELAMAT BERBELANJA,Rp910.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/27/fbabf2b3-9c6d-4246-8f05-ace7b21332b1.jpg.webp?ect=4g,https://www.tokopedia.com/gjuhanam/best-produk-sepatu-onitsuka-tlger-mexico66-white-light-blue-original-free-paperbag-selamat-berbelanja-1730819953347888997?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
35,ONITSUKA TIGER - MEXICO 66 SD SLIP-ON (Original) - Black,Rp3.400.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/29/6d581713-e77b-4d10-92d2-b75c81ec4ca1.jpg.webp?ect=4g,https://www.tokopedia.com/gowalkstore/onitsuka-tiger-mexico-66-sd-slip-on-original-black-9-5-b4748?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
36,ONITSUKA MEXICO 66 Airy Green/Verdigris Green ORIGINAL 100%,Rp959.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/16/64536d92-daef-4ab2-89dd-5506ab69a0e5.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-airy-green-verdigris-green-original-100-44-5-28-25cm-73943?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
